packet_size,duration,failed_logins,connection_rate,label
975.6622628625461,9.29667963233157,0.0,558.8172028085727,1
1276.6271293556306,8.277113141071426,0.0,477.19158262599706,1
408.06154084135767,0.5655892137787583,0.0,11.285710987925896,0
1294.132398130458,14.062317426146462,0.0,489.9480614066683,1
502.1271576736062,0.5434502646091306,0.0,10.66474466644797,0
575.9712295484169,0.3822238542008642,0.0,7.721876984767298,0
403.5294574249285,0.7441221722471913,0.0,11.234857261854648,0
524.1321934916781,0.5537412002820381,0.0,9.764037810785243,0
326.8798696555075,0.4606617702255343,0.0,8.289034608148837,0
357.6042847549855,0.6255145788374904,0.0,6.581547201594808,0
183.94602852703767,1.6481718113424586,44.0,3.667181369660619,1
313.3460048639384,0.5135859424081657,0.0,6.463886561651206,0
253.3733925535343,2.19301230935428,32.0,6.030328732250155,1
1362.1044956841986,10.11341329767853,0.0,473.8120354486658,1
610.8182816737517,0.3907858406571267,0.0,7.685168419569132,0
494.51059993837134,0.4963410025657069,0.0,10.920831299685648,0
880.9388604612035,8.561356626383652,0.0,496.4207153553061,1
208.34838116670815,1.6850568812136424,18.0,4.399356662957335,1
514.0886246911203,0.37638642039695375,0.0,8.236078471465651,0
573.0764119066524,0.4718874515111914,0.0,7.375065393102901,0
382.09602088401977,0.6040430892644839,0.0,11.743111932576284,0
174.83216309752635,1.5912092066111545,10.0,6.464866106504817,1
1259.0014299876837,15.046746662799116,0.0,497.7477760772423,1
467.13815242510157,0.5898669160339174,0.0,13.064760765175244,0
540.4294754961697,0.5516644445935968,0.0,12.987419518011068,0
187.829676260244,3.345157503644347,47.0,6.0530192099399445,1
150.14698363183686,2.7459715295808205,11.0,4.296313234508003,1
1122.0470011387993,8.307203388444625,0.0,576.3107979398139,1
546.2172666081943,0.32535332744209666,0.0,6.383409343000971,0
392.8946320350951,0.3595183056072493,0.0,8.467067137960424,0
462.0872259012513,0.5518871180440122,0.0,10.425648797339937,0
553.6652752527286,0.3982235690923047,0.0,12.329981765127846,0
246.41943395680855,1.4900156406161558,20.0,5.451043633745891,1
417.45028032074885,0.6237653757511998,0.0,9.926839920246309,0
584.6770775216494,0.3900960775468141,0.0,9.642638224784033,0
446.1158143807262,0.3679506556594968,0.0,6.797637602376854,0
395.7955587756897,0.6018923240089898,0.0,10.646494375067125,0
564.0479795200824,0.36166592230283895,0.0,14.044348200174756,0
414.16422198187865,0.4908293975854874,0.0,7.185413113015195,0
503.4152417488025,0.41639083297803736,0.0,12.066379728726297,0
582.7183249036024,0.5072874098015515,0.0,10.719361695372642,0
842.4555133468962,8.331323626834674,0.0,482.37034514677964,1
535.7015485965047,0.5007880184694729,0.0,10.244486009094132,0
506.7528204687924,0.4034335196476792,0.0,8.886442454313267,0
1224.4406666586738,8.821153177026218,0.0,538.1696539790985,1
490.1411867715738,0.5475588435928582,0.0,11.032793335573157,0
405.1651995775799,0.3467481723170336,0.0,10.454057720777891,0
258.6921010183351,2.094306170987506,25.0,4.328286343122585,1
644.8499229892926,0.4019937698159386,0.0,7.948553210050785,0
417.24097793512806,0.5084518475815327,0.0,8.600798382595272,0
573.1870704288295,0.6952917382489511,0.0,8.448787277124794,0
216.35376090266539,2.180953918180494,45.0,5.7273525822688605,1
450.80975524937946,0.4281935216381736,0.0,9.351646277918718,0
666.125921454787,0.48296142346118043,0.0,8.632302199000847,0
283.88420454499044,1.5673503624325744,19.0,4.1926705970786,1
472.60069181706956,0.4711424882845899,0.0,9.292282074359793,0
477.6797745365195,0.5760506119584142,0.0,9.141925503814669,0
508.2283989275424,0.5154493665595251,0.0,9.102608634761031,0
463.03896639563663,0.4778111728707731,0.0,9.705614498463977,0
569.6954404510735,0.3812234760082473,0.0,9.766857307093343,0
661.5582823548232,0.43802278717461224,0.0,9.257485258659212,0
445.12750922590385,0.32980977699816644,0.0,9.859552758850748,0
617.4297293304342,11.15452473440184,0.0,571.163246053283,1
220.05691306321148,2.576584849227422,28.0,5.319783540559672,1
488.9334631442671,0.6106231558859969,0.0,6.535010810065345,0
585.0897962167973,0.3954470514325947,0.0,9.795793882217122,0
524.3339449322692,0.6496710407445981,0.0,10.017715407337791,0
604.5088474084754,0.6582116751303567,0.0,8.3820722141484,0
1098.400810820592,9.080789402485038,0.0,481.597085892816,1
528.5865390724905,0.44743690660146157,0.0,11.720365276790313,0
544.4602668220141,0.6452755545126183,0.0,8.86812573821519,0
468.0946064333382,0.5079573534942166,0.0,8.971822391264205,0
197.4209371392211,2.5835979916795475,18.0,3.337800504276493,1
738.5803311201735,12.065948469828061,0.0,501.00069025008054,1
522.5307922040942,0.6673441885622985,0.0,13.085094422748234,0
741.1676675578422,0.632099578954071,0.0,8.458372738771821,0
629.2535517561753,12.844845910571642,0.0,441.6249588059643,1
568.6051459998439,0.5462483624066854,0.0,7.658150212385093,0
519.0499679779066,0.44929913407299443,0.0,10.292951223306636,0
460.8351432578209,0.4366768603285023,0.0,13.683631218773215,0
612.6705136827584,0.4696373927101999,0.0,8.305052218869871,0
553.450564848055,0.7703027564405084,0.0,10.440378628410265,0
222.75878349344123,1.0655129620865615,7.0,4.319704164940706,1
545.9972142939116,0.41779239881720726,0.0,10.79182844191609,0
416.7644426895771,0.5227034478864889,0.0,7.587955257183762,0
382.4405394375149,0.5143426566857493,0.0,9.896090458198444,0
346.4427876792894,0.6167120788003297,0.0,6.952804378663666,0
528.5554074857657,0.565964999808237,0.0,9.720915914144193,0
572.1479323757343,0.5859833561467458,0.0,11.042459981289083,0
458.3805595114746,0.4917746300328547,0.0,11.273106413746529,0
170.92784568286214,2.4597042143768237,42.0,5.822615369973648,1
987.6447875458879,11.535875327033075,0.0,458.8566197501011,1
844.6611894055712,10.17068791104102,0.0,541.9088609799719,1
344.4104353796373,0.5097813293093307,0.0,11.353014952879949,0
572.1672064043235,0.527834863464467,0.0,11.065566418645249,0
584.7421677150421,0.5399317601719131,0.0,9.343249481166396,0
176.97169851202213,2.673839042756312,27.0,5.494871200201624,1
551.3105798176083,0.6784775039185095,0.0,9.38098022814554,0
417.93176816482895,0.5312378210466572,0.0,7.321021266942682,0
400.86076505436927,0.4751384146233323,0.0,10.93450443036558,0
749.299951743279,0.46001217613316286,0.0,14.421379452031529,0
895.6466685401856,11.381401778697274,0.0,540.477094412647,1
575.5391225825756,0.44208758903642537,0.0,10.937080323092138,0
359.2536225623445,0.45370604879747417,0.0,7.424789432693878,0
519.6861235869123,0.4839639918955169,0.0,8.434817274903734,0
482.3225836884218,0.4908031533796953,0.0,7.1504686925570216,0
437.62310393041946,0.5686353555014533,0.0,12.213549037248658,0
216.48167664038957,3.043132050404041,44.0,2.8246185679608264,1
507.5433638901593,0.527242139665361,0.0,7.624893666449919,0
206.5064719049021,2.208729515681583,49.0,7.158634915835072,1
434.81638921978407,0.4190619178917246,0.0,8.942003171593747,0
284.7109407047517,0.4829741753204094,0.0,6.187526759821239,0
334.51433281342304,0.46117569464784613,0.0,9.164433974972763,0
344.93365689338674,0.5596441137581752,0.0,9.85130934048295,0
232.4273373816499,2.0848425454288755,49.0,5.361014004681257,1
466.7139595617489,0.6346099794514257,0.0,10.476997851346109,0
1131.4642190239078,10.816970676292941,0.0,464.2243616938626,1
1042.985192955341,13.209869003507803,0.0,434.50062441341163,1
495.4413983644502,0.5480744579767984,0.0,11.951646674577127,0
508.5318142565024,0.5297462053117816,0.0,6.866081257665295,0
375.8239424518376,0.6181890042558894,0.0,8.589366552168304,0
622.1033695525352,0.49420922501230913,0.0,9.532786078034269,0
541.2780926936498,0.3742131844091112,0.0,9.768005855356932,0
245.3989878902567,1.6391517729922787,28.0,5.619098831011904,1
501.3929291912946,0.5526536683672307,0.0,13.039904011828598,0
406.6732040926804,0.4963669391957658,0.0,10.765843420114527,0
406.0120213672645,0.5428186247810576,0.0,9.032133110097535,0
490.0905699758731,0.41465045199386585,0.0,8.770111794967914,0
437.44372984904703,0.6393181257934906,0.0,7.839185341442997,0
548.2066727335387,0.7324698914323418,0.0,10.228617506118496,0
985.2030436927462,11.265165599284394,0.0,567.9692611615372,1
222.19464195214434,2.497977464113203,10.0,4.3516588158560054,1
304.7912200477498,0.4449448068291512,0.0,7.88700585874948,0
475.876394214367,0.4505034519631927,0.0,7.168951866172587,0
342.97752801095436,0.4898719281298467,0.0,11.204946872564726,0
542.7194361871685,0.5034029586346681,0.0,11.338170420535048,0
588.1407528923571,0.27824089206412295,0.0,13.937514618867917,0
302.9896182288164,0.6022841471550764,0.0,10.137812266241944,0
178.8899657597628,2.4046554519656502,11.0,3.338409761658324,1
417.10049890779277,0.36114574461687887,0.0,8.677949890745012,0
429.49881442415915,0.43345777018705395,0.0,9.35366466859503,0
163.8609872277753,1.4560812261431901,7.0,5.842592442688815,1
518.6454314769428,0.48406377678540935,0.0,10.555105026987064,0
588.5231482988991,0.3803334407715604,0.0,7.8683945773024835,0
588.1639756949451,0.4225385029981418,0.0,11.617142013780233,0
564.6489537725771,0.4370787850470558,0.0,11.010522686348404,0
413.28697842890995,0.5406622034222675,0.0,7.742730971241586,0
579.3488720552212,0.5061883352887135,0.0,9.148364003266897,0
530.2635465239033,0.4332810915222495,0.0,11.758028309114014,0
466.98799060335494,0.5976431377198068,0.0,9.812781953267267,0
584.8174212666668,0.6135947845943822,0.0,9.7728237727579,0
603.7539944257899,0.6234751914044795,0.0,12.89388829277396,0
500.3695671847847,0.4672193540123477,0.0,9.400901177601616,0
200.7190998122133,2.226637021066588,41.0,4.245562390196239,1
482.7053940076577,0.8076860370180503,0.0,9.227954404258604,0
689.9881934895216,0.44940338010121444,0.0,10.818281845551988,0
755.2510306687461,5.461845454095197,0.0,575.462000991375,1
516.9360824036078,0.4005571478200208,0.0,5.568355149958664,0
519.2049116490032,0.39047294811571953,0.0,8.271429476118929,0
988.8207066772809,10.827508405894775,0.0,423.7192534977378,1
487.4213079900352,0.6798725018351313,0.0,10.983986973672993,0
569.3478911913994,0.40785489765710786,0.0,11.218477661779506,0
439.4384460263136,0.4318619764930426,0.0,11.619315060296483,0
167.4023922988307,2.188855880056917,6.0,5.074249582250865,1
1218.5918221793336,10.673806527953232,0.0,520.018414473128,1
587.6046792529794,0.5135190340987386,0.0,10.119819548159008,0
632.8640828248231,0.48886811512021994,0.0,11.005092492908364,0
744.5751979616826,0.6629642131112798,0.0,13.010124077216659,0
610.1322957735762,0.3925338960567137,0.0,7.499567948210398,0
568.1359510442948,0.5683212404001069,0.0,7.853619451865901,0
1102.0504444810038,10.147773872249108,0.0,517.8238552334747,1
548.2472415243185,0.622921478429705,0.0,8.137996576735118,0
141.63952571928206,2.758144225278007,33.0,6.434698732961388,1
496.6873027126203,0.5994447375508908,0.0,15.648440852790406,0
410.6191561431971,13.750450776966776,0.0,419.6698632320997,1
1355.4589536060907,7.098174142811975,0.0,493.3304838944189,1
192.9379089465734,1.5051703562443657,32.0,3.5136466980934267,1
427.42561868465344,0.345688177205713,0.0,8.380219801821184,0
176.86853617035547,1.9537003023658035,8.0,4.426064587317217,1
544.7716925810278,0.5006273156184419,0.0,8.468777685939624,0
313.346338292694,0.47623166830390157,0.0,10.959250639103146,0
466.42153007098716,0.5618886298023154,0.0,5.8632485691379355,0
460.7891846867842,0.6259233239786799,0.0,11.350274112813842,0
406.06646061812455,0.5084505145692862,0.0,9.67985102678339,0
279.93237967955554,1.7065386972774526,5.0,5.860400956755553,1
542.0094490451842,0.6071515935581039,0.0,7.622117763893303,0
922.4838217488859,8.722029891866645,0.0,558.9043684281087,1
151.1787230134201,1.497222014408126,8.0,4.073947538120735,1
649.6044311489184,0.5231842092134849,0.0,9.902340328132594,0
1175.7309700360759,7.55449944252365,0.0,491.95475308617006,1
230.31133570584285,0.5388375729230168,0.0,6.253988338138759,0
481.95200864093744,0.48658197893230754,0.0,9.976005310744553,0
448.06036281738733,0.38795820810636106,0.0,10.282228993411186,0
558.6364018755094,0.36653893930897674,0.0,14.419211152084756,0
456.7441812180379,0.5448635764514528,0.0,9.96905671854652,0
529.355793216663,0.5609526045208602,0.0,10.820766553573783,0
669.995737457638,0.4197800591964821,0.0,9.863594939334662,0
587.7362290575671,0.44220792231672895,0.0,9.295824505092238,0
493.5815838711181,0.43282792107419227,0.0,11.224343237237168,0
380.47062364007553,0.5666627883456891,0.0,9.552666856393111,0
553.8910043684658,0.5028457581183159,0.0,8.99947796682665,0
597.5312458477979,0.4347049844167919,0.0,13.017837788533807,0
456.32802639594047,0.5450495723778035,0.0,12.413071446908605,0
1047.3434242052786,10.874745348359337,0.0,482.65680060376945,1
650.1333651955487,0.3846507574015216,0.0,6.5880818102185295,0
595.9270826085207,0.3523075072468098,0.0,6.181605082045515,0
231.98687533494473,2.3832279799248544,19.0,6.984920994153825,1
296.1875464822146,0.5189328307292375,0.0,9.283192848974222,0
496.85608296252235,0.3809083494026273,0.0,8.818363303817142,0
525.7752540142751,0.5997265567658873,0.0,6.003310065710748,0
384.66675967942547,0.41741672267619523,0.0,10.174714850520527,0
463.7559058596868,0.5791859310388068,0.0,8.23713258954601,0
239.96232287586227,2.3629105740193985,48.0,6.461242227246194,1
496.7305251905907,0.6230222175650788,0.0,15.584417735819923,0
526.9126941245107,0.4149386747048052,0.0,9.709301155372229,0
457.98131829041426,0.669943598300871,0.0,10.382248467672785,0
454.0639100459756,0.5859584872343556,0.0,7.921559672018468,0
271.99770207143155,2.0624338050977395,31.0,3.415616573333324,1
438.72113095156135,0.440337094138827,0.0,9.082246309950007,0
733.6173779217828,10.014701349839399,0.0,544.4223465179277,1
607.0150238316428,0.37243173400042684,0.0,10.20326010706685,0
776.9565544058162,9.67869342726785,0.0,521.7034243591588,1
473.5485158689389,0.5504581814477391,0.0,6.598745500697245,0
494.57051334821875,0.4905175768719128,0.0,14.088963114399888,0
492.423571346454,0.3257228026118959,0.0,10.311023207527121,0
623.8283071433635,0.4614327369022152,0.0,8.4268558168843,0
416.0278157819224,0.5301700008901735,0.0,11.86333193373619,0
575.3341621104532,0.48043014688530983,0.0,12.014608714946526,0
571.161487808889,0.35847328080758123,0.0,12.104422311914117,0
526.5878229652049,0.45742443953484097,0.0,12.404498006722342,0
529.8752908365686,0.6673363946152524,0.0,7.0055352110316536,0
206.0385232775681,2.8389829184843487,39.0,4.872373821349515,1
444.88142836714667,0.4546585891616146,0.0,9.096717821646106,0
492.6027136405622,0.3755513550111134,0.0,12.179259045818323,0
980.7230727370206,11.676028109072622,0.0,460.18549055039546,1
888.3539475204432,8.836838473545564,0.0,516.5431765533456,1
591.3771621385586,0.5442316868164485,0.0,8.450395643728942,0
476.1889563687946,0.5819739717258094,0.0,10.080615398660496,0
365.7872251514885,0.3823355056099947,0.0,9.865979916549557,0
222.56614123717057,2.072015450989613,19.0,4.323029708938703,1
427.19970587708656,0.5068072269248621,0.0,10.690828363287707,0
506.44744148101205,0.49373517778781784,0.0,10.131577297297925,0
597.5545127122359,0.3700783636554176,0.0,11.373913264197355,0
598.5729995679862,0.4788615770182031,0.0,9.558868119465371,0
487.9051851392218,0.6378469627461505,0.0,10.305051765795232,0
1076.4067411432022,11.064044864545572,0.0,411.08986362170765,1
187.93425481276356,1.6137456968039199,10.0,4.130631749768738,1
158.06881632002347,1.4813369008493287,15.0,5.330401111005785,1
597.7815549686201,0.5320997563686023,0.0,8.012158141649213,0
594.1310580767483,0.4428816025915813,0.0,12.993760547701712,0
707.6747983560841,0.5784002779310748,0.0,11.555192123584543,0
1160.9711876360159,11.127347308540312,0.0,519.2080088983739,1
627.7664895788425,0.5034713748752562,0.0,12.043270427655216,0
519.8084760767855,0.43501731145025635,0.0,11.519574473906154,0
466.4862218828548,0.4368597444433442,0.0,10.83702911831411,0
962.7127168356892,10.267130831071956,0.0,499.4530474019957,1
162.78783165222143,1.9443227988072445,13.0,3.8752534691356213,1
271.4759829262996,2.025456847767736,37.0,5.579162942511434,1
508.86575909614373,0.46559360432957736,0.0,6.804760541663088,0
226.98273871725354,2.9509565743312507,34.0,3.736515394938893,1
489.55507814625287,0.4898005283364068,0.0,8.49730906079326,0
198.66268494135375,1.7558461066442541,40.0,4.879553004638835,1
397.59714091136203,0.41012001897561623,0.0,11.150713449040252,0
1294.8964014756511,10.241217095227157,0.0,416.4013764103724,1
795.2680507738571,9.804812219691172,0.0,564.2040138271143,1
1288.868682395989,9.99904256386299,0.0,525.4043857210394,1
188.8030287843363,1.127015483762509,41.0,2.0689032362874613,1
672.3508681810933,9.625668904272278,0.0,520.4606289303273,1
374.4864628026605,0.6171167632706147,0.0,8.41355760558593,0
421.62464788755716,0.4252544346041788,0.0,7.808321673992085,0
586.9156064389273,0.6368079350488601,0.0,11.073614938449808,0
973.2744540546457,6.524627603509313,0.0,482.28906920416796,1
607.3631749859773,0.6369701107654184,0.0,12.621211825626926,0
533.2314011979591,0.35009840395415986,0.0,14.57758132176058,0
579.0625599162769,0.5043040870850387,0.0,11.306957963903482,0
401.88344688603183,0.7098221474546746,0.0,11.404060647334653,0
199.30689327478643,2.12239230980175,6.0,4.2044873063051345,1
689.6792982653948,0.5590422061251463,0.0,9.772374923172483,0
713.3033374656267,0.5464369863546574,0.0,12.499420840368638,0
630.5478807154329,0.3735501593045034,0.0,7.76414478392652,0
542.8316692375238,0.503214314696456,0.0,9.732441254957521,0
647.1170327493609,0.43919938570626765,0.0,9.631421996334575,0
304.03298761202245,0.418759765106258,0.0,8.135257513636025,0
544.9473912832307,0.35662699751897714,0.0,8.955170543244982,0
1118.3142036906195,12.591855723147502,0.0,538.4097064052924,1
504.7398671316414,0.5956703186385659,0.0,7.848526703116777,0
439.31348221428243,0.4484829100907982,0.0,7.6015913498087135,0
244.60788650980453,0.282178868026857,0.0,9.247154890823609,0
504.977368718096,0.6444412195055087,0.0,9.575511380320139,0
505.8208718446,0.593312807234107,0.0,13.550981698480097,0
556.296923669057,0.5472630345843406,0.0,10.199652630199536,0
413.17072681236334,0.5341215842492033,0.0,9.139144602398568,0
662.8615545571292,0.6249504900706159,0.0,8.454915776315529,0
536.7365506816178,0.3878469852574973,0.0,10.3625078966901,0
575.138712337179,0.4911908755970927,0.0,11.340099343631048,0
566.2130674521047,0.4673303786813636,0.0,12.736188473629795,0
551.3907849658915,0.41535656985410213,0.0,9.792375031194066,0
411.04855703744767,0.6029457481598357,0.0,9.032682725124863,0
441.9946758629957,0.48768635646477326,0.0,11.56271623961303,0
1086.5700805039949,12.94899473514103,0.0,449.10252769324245,1
673.4936575836808,0.47194979465883824,0.0,7.791096344290008,0
573.8466579995411,0.5330851304615578,0.0,11.532776953144799,0
1182.1814070067499,12.074342945064009,0.0,569.2787616970741,1
477.6537214674149,0.5603094684948834,0.0,10.086061946642563,0
546.9267589808526,0.5416801574483114,0.0,6.234033106656547,0
452.6160652929084,0.3669294868669074,0.0,9.863427584471419,0
833.5046756553222,9.462644244950086,0.0,500.02696813144394,1
115.07747157998746,1.2563551033962856,21.0,5.153548554260171,1
423.26524371119507,0.6191899334413573,0.0,13.9446889581644,0
1239.6450786402575,7.780781264193939,0.0,544.9363387006822,1
492.9834288541353,0.6509131013404551,0.0,9.884326775244812,0
530.8050539504102,0.4398055558064823,0.0,12.830409053403647,0
1070.861876303772,8.39255267821063,0.0,532.7539008815263,1
375.4261221288012,0.6057368305378226,0.0,11.982382225853332,0
401.14088928490827,0.5861436525632805,0.0,11.514064130107954,0
631.7394065634326,0.3813006611694255,0.0,9.423874403297443,0
227.376326521781,2.646908845407363,6.0,4.418760802973856,1
198.0869358767922,2.4329362942921717,7.0,5.7953302717885515,1
1133.4437878609056,8.522522549390144,0.0,508.6598821354374,1
536.1395605508415,0.47025177991261496,0.0,12.411636841432086,0
410.88077745847124,0.47396909587285624,0.0,10.131475320094575,0
513.2969674146876,0.6255403609459896,0.0,7.48686932810913,0
822.8663631987168,13.613717768293023,0.0,538.6364188959697,1
446.9003044998182,0.443923909302014,0.0,9.346704873622777,0
1088.0988992326675,9.866797945956053,0.0,583.7959393804688,1
612.1857856230471,0.49976310838671917,0.0,12.26585277460207,0
602.4062525811462,0.5808036189402072,0.0,6.440249783583665,0
662.467845846956,0.5046079221633152,0.0,13.504583818244063,0
518.3359919779156,0.48584742466330516,0.0,8.814594354085788,0
546.3288530118107,0.4060758459317993,0.0,7.669596000069423,0
487.45457399970996,0.5479003143392759,0.0,10.415084589777484,0
172.1767111075012,2.0893575621679763,49.0,5.228066867653191,1
448.3955271782626,0.3634382595809851,0.0,8.640222920527627,0
501.03526198433804,0.530734561670797,0.0,11.727847099924892,0
430.5399630836855,0.22924561446188224,0.0,9.795887218742305,0
1193.2250651060622,7.969415251500369,0.0,583.4404040650353,1
275.71237999904434,1.7476422690824243,43.0,5.438136572141458,1
675.8620484195134,0.6336657357758984,0.0,9.322661892232485,0
413.03369187253054,0.4786124832445361,0.0,11.466358634845115,0
651.3449743242131,0.28952504942809854,0.0,8.145253988608133,0
143.22013672372378,2.891557259996253,9.0,6.266427037626893,1
538.2409746184051,0.6025109152581773,0.0,9.209432903967638,0
506.934433703625,0.6091805339074645,0.0,11.27980591430417,0
446.4036554885952,0.45711520743939266,0.0,16.315542566088595,0
626.5707840864701,0.4725197695247312,0.0,9.31248696097978,0
170.15064844772343,2.032924248782959,10.0,5.2553401000909306,1
305.51713260481887,2.2754064175917526,18.0,4.200235872212101,1
476.10679008303055,0.5309894779380635,0.0,12.241873024812492,0
975.7849135218893,4.012586794678755,0.0,461.54188406789245,1
522.4216404290793,0.48225081162257166,0.0,10.248769533815429,0
256.1182841723571,0.6087710426157866,0.0,8.206828918705616,0
829.9604508370688,7.583392968681334,0.0,596.1112280134727,1
236.27950877411607,1.6122586756577932,8.0,5.076671205614718,1
181.34706661680423,1.5984577096404702,34.0,3.908250570775664,1
525.2240396426678,0.5509689231224656,0.0,8.958214192192473,0
353.48691349751334,9.953212079512108,0.0,472.4131074083854,1
603.2546204341658,0.636322897513225,0.0,10.555964880437845,0
491.8477326898354,0.33766174700587565,0.0,9.132019075568087,0
610.0821398422605,0.41360201509239214,0.0,10.477475850582714,0
549.0974951638251,0.5982683142769941,0.0,9.951741779090053,0
568.6318456956701,0.5098933787028884,0.0,7.5746857347533725,0
1037.2136864941094,7.380046891250001,0.0,537.6822140816731,1
341.6097176514277,0.36055049311407383,0.0,10.171026659279198,0
483.28819196831455,0.409932861748752,0.0,12.660864688757632,0
475.85025541292214,0.4816471827842847,0.0,10.331718053597346,0
618.5704154662997,0.3972596448473989,0.0,11.250636668043006,0
211.00645937438878,2.2689918360754704,6.0,5.844853590025043,1
457.3642403794457,0.341757202597636,0.0,11.38741222507237,0
391.89366724001025,0.6284095793948117,0.0,12.986006208886407,0
1173.1349302334738,11.954526740606244,0.0,480.2466546936395,1
462.3699275075004,0.6806089117836962,0.0,15.264772409354997,0
890.1747038020845,9.384845220872512,0.0,524.4617006775018,1
626.6911149186623,0.5103438129308107,0.0,9.833821344513634,0
219.7322041678333,1.6478198378895592,28.0,6.072185837430268,1
267.2216954041502,1.8873259331434962,46.0,5.330108010115152,1
134.11001239455132,2.693982791986684,27.0,4.162240900137816,1
407.81401868746866,0.3428847648882117,0.0,11.273816158005971,0
405.4253939303219,0.5240876757200408,0.0,13.539826135311186,0
656.1511196726852,0.6609520665775973,0.0,10.740680534657692,0
